Id,Activity
6166,sitting
6168,sitting
6174,sitting
6177,sitting
6179,sitting
6183,sitting
6187,sitting
6191,sitting
6198,sitting
6200,sitting
6202,sitting
6207,sitting
6209,sitting
6212,sitting
6214,sitting
6217,sitting
6219,sitting
6222,sitting
6223,sitting
6224,sitting
6226,sitting
6227,sitting
6228,sitting
6231,sitting
6232,sitting
6233,sitting
6238,sitting
6246,sitting
6247,sitting
6251,sitting
6253,sitting
6254,sitting
6258,sitting
6259,sitting
6264,sitting
6265,sitting
6267,sitting
6268,sitting
6270,sitting
6273,sitting
6276,sitting
6277,sitting
6278,sitting
6287,sitting
6288,sitting
6289,sitting
6292,sitting
6295,sitting
6297,sitting
6306,sitting
6308,sitting
6309,sitting
6315,sitting
6316,sitting
6323,sitting
6326,sitting
6327,sitting
6329,sitting
6331,sitting
6334,sitting
6335,sitting
6341,sitting
6346,sitting
6350,sitting
6352,sitting
6355,sitting
6356,sitting
6359,sitting
6360,sitting
6365,sitting
6374,sitting
6375,sitting
6376,sitting
6378,sitting
6389,sitting
6390,sitting
6398,sitting
6402,sitting
6403,sitting
6404,sitting
6405,sitting
6406,sitting
6407,sitting
6408,sitting
6414,sitting
6417,sitting
6419,sitting
6421,sitting
6426,sitting
6427,sitting
6428,sitting
6432,sitting
6434,sitting
6435,sitting
6437,sitting
6439,sitting
6440,sitting
6443,sitting
6444,sitting
6445,sitting
6446,sitting
6448,sitting
6449,sitting
6454,sitting
6458,sitting
6463,sitting
6464,sitting
6465,sitting
6466,sitting
6469,sitting
6473,sitting
6477,sitting
6478,sitting
6480,sitting
6492,sitting
6495,sitting
6498,sitting
6499,sitting
6501,sitting
6503,sitting
6506,sitting
6508,sitting
6510,sitting
6513,sitting
6514,sitting
6517,sitting
6527,sitting
6534,sitting
6541,sitting
6542,sitting
6545,sitting
6551,sitting
6552,sitting
6553,sitting
6556,sitting
6558,sitting
6559,sitting
6560,sitting
6562,sitting
6566,sitting
6567,sitting
6570,sitting
6574,sitting
6580,sitting
6582,sitting
6583,sitting
6584,sitting
6593,sitting
6596,sitting
6609,sitting
6614,sitting
6616,sitting
6617,sitting
6622,sitting
6625,sitting
6626,sitting
6630,sitting
6633,sitting
6639,sitting
6640,sitting
6642,sitting
6649,sitting
6651,sitting
6656,sitting
6659,sitting
6660,sitting
6662,sitting
6665,sitting
6669,sitting
6670,sitting
6674,sitting
6676,sitting
6677,sitting
6678,sitting
6681,sitting
6685,sitting
6686,sitting
6687,sitting
6688,sitting
6693,sitting
6694,sitting
6696,sitting
6698,sitting
6706,sitting
6709,sitting
6712,sitting
6713,sitting
6715,sitting
6723,sitting
6726,sitting
6728,sitting
6729,sitting
6736,sitting
6738,sitting
6739,sitting
6741,sitting
6746,sitting
6750,sitting
6751,sitting
6752,sitting
6759,sitting
6762,sitting
6763,sitting
6766,sitting
6769,sitting
6770,sitting
6773,sitting
6776,sitting
6780,sitting
6781,sitting
6783,sitting
6785,sitting
6789,sitting
6791,sitting
6803,sitting
6811,sitting
6820,sitting
6822,sitting
6825,sitting
6826,sitting
6831,sitting
6833,sitting
6836,sitting
6838,sitting
6839,sitting
6849,sitting
6851,sitting
6852,sitting
6859,sitting
6862,sitting
6864,sitting
6865,sitting
6869,sitting
6870,sitting
6874,sitting
6876,sitting
6894,sitting
6898,sitting
6901,sitting
6904,sitting
6907,sitting
6909,sitting
6912,sitting
6917,sitting
6920,sitting
6921,sitting
6927,sitting
6933,sitting
6934,sitting
6936,sitting
6942,sitting
6944,sitting
6946,sitting
6947,sitting
6952,sitting
6959,sitting
6960,sitting
6961,sitting
6966,sitting
6968,sitting
6971,sitting
6972,sitting
6973,sitting
6974,sitting
6975,sitting
6980,sitting
6981,sitting
6986,sitting
6987,sitting
6990,sitting
6991,sitting
6994,sitting
6998,sitting
6999,sitting
7000,sitting
7003,sitting
7006,sitting
7010,sitting
7013,sitting
7017,sitting
7020,sitting
7021,sitting
7022,sitting
7023,sitting
7024,sitting
7026,sitting
7027,sitting
7029,sitting
7031,sitting
7034,sitting
7036,sitting
7037,sitting
7038,sitting
7039,sitting
7040,sitting
7042,sitting
7048,sitting
7049,sitting
7052,sitting
7054,sitting
7059,sitting
7061,sitting
7066,sitting
7067,sitting
7068,sitting
7069,sitting
7070,sitting
7077,sitting
7078,sitting
7081,sitting
7082,sitting
7084,sitting
7086,sitting
7088,sitting
7091,sitting
7092,sitting
7101,sitting
7102,sitting
7105,sitting
7109,sitting
7110,sitting
7118,sitting
7120,sitting
7122,sitting
7125,sitting
7127,sitting
7129,sitting
7131,sitting
7135,sitting
7136,sitting
7141,sitting
7142,sitting
7144,sitting
7147,sitting
7148,sitting
7154,sitting
7156,sitting
7160,sitting
7161,sitting
7167,sitting
7171,sitting
7176,sitting
7178,sitting
7179,sitting
7183,sitting
7185,sitting
7186,sitting
7187,sitting
7188,sitting
7189,sitting
7195,sitting
7196,sitting
7200,sitting
7205,sitting
7206,sitting
7209,sitting
7212,sitting
7219,sitting
7222,sitting
7224,sitting
7225,sitting
7226,sitting
7231,sitting
7236,sitting
7239,sitting
7245,sitting
7250,sitting
7255,sitting
7258,sitting
7261,sitting
7267,sitting
7268,sitting
7270,sitting
7271,sitting
7272,sitting
7273,sitting
7274,sitting
7281,sitting
7285,sitting
7289,sitting
7292,sitting
7293,sitting
7296,sitting
7298,sitting
7300,sitting
7301,sitting
7302,sitting
7303,sitting
7313,sitting
7317,sitting
7324,sitting
7327,sitting
7328,sitting
7332,sitting
7335,sitting
7336,sitting
7342,sitting
7346,sitting
7347,sitting
7349,sitting
7352,sitting
7353,sitting
7354,sitting
7355,sitting
7356,sitting
7359,sitting
7364,sitting
7370,sitting
7376,sitting
7378,sitting
7379,sitting
7381,sitting
7389,sitting
7393,sitting
7394,sitting
7395,sitting
7401,sitting
7402,sitting
7403,sitting
7405,sitting
7412,sitting
7416,sitting
7417,sitting
7420,sitting
7421,sitting
7424,sitting
7427,sitting
7428,sitting
7429,sitting
7432,sitting
7441,sitting
7443,sitting
7451,sitting
7456,sitting
7459,sitting
7467,sitting
7468,sitting
7470,sitting
7475,sitting
7477,sitting
7482,sitting
7485,sitting
7486,sitting
7491,sitting
7492,sitting
7500,sitting
7501,sitting
7502,sitting
7503,sitting
7507,sitting
7509,sitting
7512,sitting
7514,sitting
7518,sitting
7522,sitting
7527,sitting
7528,sitting
7530,sitting
7533,sitting
7542,sitting
7544,sitting
7545,sitting
7547,sitting
7549,sitting
7551,sitting
7558,sitting
7564,sitting
7565,sitting
7569,sitting
7570,sitting
7577,sitting
7578,sitting
7579,sitting
7581,sitting
7592,sitting
7596,sitting
7597,sitting
7599,sitting
7601,sitting
7603,sitting
7607,sitting
7609,sitting
7610,sitting
7612,sitting
7614,sitting
7616,sitting
7617,sitting
7620,sitting
7621,sitting
7622,sitting
7628,sitting
7633,sitting
7637,sitting
7640,sitting
7641,sitting
7644,sitting
7651,sitting
7658,sitting
7666,sitting
7667,sitting
7668,sitting
7669,sitting
7671,sitting
7673,sitting
7681,sitting
7682,sitting
7684,sitting
7685,sitting
7689,sitting
7693,sitting
7696,sitting
7701,sitting
7702,sitting
7703,sitting
7705,sitting
7715,sitting
7716,sitting
7719,sitting
7720,sitting
7721,sitting
7722,sitting
7723,sitting
7727,sitting
7729,sitting
7731,sitting
7733,sitting
7734,sitting
7735,sitting
7740,sitting
7747,sitting
7748,sitting
7750,sitting
7751,sitting
7754,sitting
7756,sitting
7762,sitting
7764,sitting
7765,sitting
7768,sitting
7769,sitting
7770,sitting
7771,sitting
7772,sitting
7776,sitting
7778,sitting
7779,sitting
7780,sitting
7783,sitting
7793,sitting
7797,sitting
7798,sitting
7799,sitting
7801,sitting
7804,sitting
7807,sitting
7808,sitting
7809,sitting
7812,sitting
7813,sitting
7816,sitting
7817,sitting
7821,sitting
7822,sitting
7824,sitting
7829,sitting
7830,sitting
7833,sitting
7834,sitting
7835,sitting
7836,sitting
7840,sitting
7841,sitting
7842,sitting
7843,sitting
7848,sitting
7853,sitting
7857,sitting
7864,sitting
7870,sitting
7874,sitting
7877,sitting
7879,sitting
7882,sitting
7885,sitting
7886,sitting
7887,sitting
7890,sitting
7892,sitting
7899,sitting
7900,sitting
7902,sitting
7910,sitting
7912,sitting
7913,sitting
7917,sitting
7920,sitting
7924,sitting
7927,sitting
7928,sitting
7930,sitting
7934,sitting
7942,sitting
7950,sitting
7953,sitting
7955,sitting
7958,sitting
7965,sitting
7967,sitting
7968,sitting
7970,sitting
7971,sitting
7973,sitting
7975,sitting
7977,sitting
7980,sitting
7981,sitting
7985,sitting
7986,sitting
7991,sitting
7999,sitting
8004,sitting
8005,sitting
8009,sitting
8012,sitting
8017,sitting
8023,sitting
8024,sitting
8029,sitting
8034,sitting
8035,sitting
8042,sitting
8044,sitting
8045,sitting
8049,sitting
8058,sitting
8061,sitting
8063,sitting
8065,sitting
8068,sitting
8069,sitting
8074,sitting
8075,sitting
8077,sitting
8079,sitting
8080,sitting
8081,sitting
8085,sitting
8087,sitting
8088,sitting
8089,sitting
8090,sitting
8091,sitting
8095,sitting
8096,sitting
8100,sitting
8101,sitting
8102,sitting
8103,sitting
8104,sitting
8105,sitting
8107,sitting
8109,sitting
8111,sitting
8114,sitting
8116,sitting
8117,sitting
8120,sitting
8123,sitting
8126,sitting
8130,sitting
8133,sitting
8134,sitting
8135,sitting
8136,sitting
8137,sitting
8140,sitting
8141,sitting
8142,sitting
8143,sitting
8146,sitting
8151,sitting
8153,sitting
8156,sitting
8157,sitting
8158,sitting
8166,sitting
8167,sitting
8169,sitting
8171,sitting
8174,sitting
8178,sitting
8179,sitting
8181,sitting
8186,sitting
8191,sitting
8193,sitting
8195,sitting
8196,sitting
8197,sitting
8199,sitting
8200,sitting
8203,sitting
8204,sitting
8205,sitting
8213,sitting
8216,sitting
8223,sitting
8225,sitting
8228,sitting
8239,sitting
8243,sitting
8245,sitting
8247,sitting
8254,sitting
8255,sitting
8258,sitting
8259,sitting
8261,sitting
8263,sitting
8265,sitting
8268,sitting
8271,sitting
8273,sitting
8278,sitting
8280,sitting
8284,sitting
8286,sitting
8288,sitting
8292,sitting
8293,sitting
8295,sitting
8298,sitting
8299,sitting
8300,sitting
8301,sitting
8305,sitting
8306,sitting
8307,sitting
8309,sitting
8313,sitting
8321,sitting
8322,sitting
8328,sitting
8329,sitting
8330,sitting
8334,sitting
8337,sitting
8350,sitting
8352,sitting
8353,sitting
8363,sitting
8370,sitting
8372,sitting
8373,sitting
8376,sitting
8381,sitting
8386,sitting
8388,sitting
8396,sitting
8397,sitting
8398,sitting
8400,sitting
8401,sitting
8403,sitting
8406,sitting
8408,sitting
8412,sitting
8413,sitting
8414,sitting
8415,sitting
8416,sitting
8423,sitting
8425,sitting
8432,sitting
8435,sitting
8437,sitting
8438,sitting
8443,sitting
8447,sitting
8450,sitting
8452,sitting
8453,sitting
8455,sitting
8456,sitting
8460,sitting
8462,sitting
8463,sitting
8464,sitting
8466,sitting
8469,sitting
8470,sitting
8471,sitting
8472,sitting
8475,sitting
8485,sitting
8488,sitting
8495,sitting
8497,sitting
8500,sitting
8502,sitting
8503,sitting
8504,sitting
8508,sitting
8512,sitting
8513,sitting
8514,sitting
8518,sitting
8520,sitting
8521,sitting
8527,sitting
8529,sitting
8531,sitting
8533,sitting
8539,sitting
8542,sitting
8543,sitting
8551,sitting
8552,sitting
8554,sitting
8556,sitting
8559,sitting
8560,sitting
8561,sitting
8563,sitting
8566,sitting
8568,sitting
8576,sitting
8577,sitting
8578,sitting
8580,sitting
8582,sitting
8583,sitting
8584,sitting
8588,sitting
8589,sitting
8590,sitting
8591,sitting
8593,sitting
8595,sitting
8606,sitting
8607,sitting
8609,sitting
8614,sitting
8616,sitting
8618,sitting
8619,sitting
8623,sitting
8624,sitting
8625,sitting
8630,sitting
8631,sitting
8634,sitting
8645,sitting
8649,sitting
8656,sitting
8657,sitting
8659,sitting
8664,sitting
8665,sitting
8666,sitting
8667,sitting
8668,sitting
8669,sitting
8672,sitting
8675,sitting
8683,sitting
8684,sitting
8685,sitting
8686,sitting
8689,sitting
8690,sitting
8691,sitting
8693,sitting
8697,sitting
8702,sitting
8705,sitting
8707,sitting
8711,sitting
8716,sitting
8722,sitting
8726,sitting
8728,sitting
8729,sitting
8732,sitting
8733,sitting
8736,sitting
8739,sitting
8740,sitting
8741,sitting
8743,sitting
8744,sitting
8745,sitting
8749,sitting
8752,sitting
8755,sitting
8757,sitting
8758,sitting
8759,sitting
8763,sitting
8766,sitting
8769,sitting
8774,sitting
8777,sitting
8781,sitting
8782,sitting
8783,sitting
8786,sitting
8792,sitting
8793,sitting
8796,sitting
8797,sitting
8798,sitting
8801,sitting
8802,sitting
8803,sitting
8804,sitting
8807,sitting
8810,sitting
8819,sitting
8821,sitting
8827,sitting
8829,sitting
8838,sitting
8840,sitting
8841,sitting
8842,sitting
8843,sitting
8859,sitting
8868,sitting
8870,sitting
8872,sitting
8873,sitting
8875,sitting
8880,sitting
8883,sitting
8884,sitting
8886,sitting
8887,sitting
8890,sitting
8894,sitting
8895,sitting
8896,sitting
8900,sitting
8901,sitting
8914,sitting
8917,sitting
8921,sitting
8922,sitting
8923,sitting
8925,sitting
8928,sitting
8929,sitting
8934,sitting
8935,sitting
8936,sitting
8938,sitting
8939,sitting
8940,sitting
8941,sitting
8942,sitting
8943,sitting
8946,sitting
8951,sitting
8955,sitting
8965,sitting
8967,sitting
8969,sitting
8970,sitting
8971,sitting
8972,sitting
8974,sitting
8977,sitting
8978,sitting
8979,sitting
8982,sitting
8988,sitting
8989,sitting
8991,sitting
8992,sitting
8994,sitting
8998,sitting
9002,sitting
9007,sitting
9008,sitting
9009,sitting
9010,sitting
9011,sitting
9014,sitting
9016,sitting
9017,sitting
9019,sitting
9022,sitting
9030,sitting
9041,sitting
9042,sitting
9045,sitting
9055,sitting
9057,sitting
9058,sitting
9060,sitting
9065,sitting
9067,sitting
9068,sitting
9069,sitting
9072,sitting
9075,sitting
9077,sitting
9088,sitting
9089,sitting
9090,sitting
9092,sitting
9093,sitting
9097,sitting
9098,sitting
9101,sitting
9102,sitting
9106,sitting
9112,sitting
9114,sitting
9116,sitting
9118,sitting
9121,sitting
9125,sitting
9127,sitting
9128,sitting
9129,sitting
9132,sitting
9138,sitting
9140,sitting
9144,sitting
9145,sitting
9147,sitting
9152,sitting
9157,sitting
9158,sitting
9161,sitting
9166,sitting
9170,sitting
9173,sitting
9174,sitting
9175,sitting
9176,sitting
9177,sitting
9179,sitting
9181,sitting
9183,sitting
9184,sitting
9187,sitting
9190,sitting
9191,sitting
9192,sitting
9193,sitting
9197,sitting
9199,sitting
9205,sitting
9208,sitting
9210,sitting
9211,sitting
9212,sitting
9213,sitting
9214,sitting
9215,sitting
9216,sitting
9217,sitting
9220,sitting
9223,sitting
9229,sitting
9231,sitting
9235,sitting
9237,sitting
9240,sitting
9241,sitting
9243,sitting
9246,sitting
9251,sitting
9255,sitting
9257,sitting
9261,sitting
9263,sitting
9264,sitting
9265,sitting
9266,sitting
9267,sitting
9269,sitting
9273,sitting
9277,sitting
9279,sitting
9283,sitting
9284,sitting
9285,sitting
9286,sitting
9292,sitting
9293,sitting
9294,sitting
9295,sitting
9296,sitting
9300,sitting
9301,sitting
9302,sitting
9303,sitting
9304,sitting
9308,sitting
9310,sitting
9311,sitting
9313,sitting
9314,sitting
9320,sitting
9325,sitting
9329,sitting
9331,sitting
9332,sitting
9334,sitting
9337,sitting
9348,sitting
9349,sitting
9350,sitting
9357,sitting
9358,sitting
9362,sitting
9364,sitting
9366,sitting
9370,sitting
9376,sitting
9385,sitting
9386,sitting
9388,sitting
9390,sitting
9391,sitting
9392,sitting
9394,sitting
9395,sitting
9399,sitting
9400,sitting
9401,sitting
9405,sitting
9406,sitting
9411,sitting
9415,sitting
9416,sitting
9417,sitting
9418,sitting
9420,sitting
9421,sitting
9431,sitting
9435,sitting
9437,sitting
9439,sitting
9446,sitting
9457,sitting
9458,sitting
9460,sitting
9461,sitting
9462,sitting
9467,sitting
9468,sitting
9472,sitting
9473,sitting
9475,sitting
9482,sitting
9484,sitting
9485,sitting
9489,sitting
9491,sitting
9495,sitting
9496,sitting
9500,sitting
9501,sitting
9502,sitting
9509,sitting
9513,sitting
9516,sitting
9517,sitting
9518,sitting
9526,sitting
9530,sitting
9531,sitting
9532,sitting
9533,sitting
9537,sitting
9544,sitting
9545,sitting
9551,sitting
9556,sitting
9575,sitting
9581,sitting
9585,sitting
9586,sitting
9591,sitting
9596,sitting
9601,sitting
9605,sitting
9608,sitting
9610,sitting
9612,sitting
9614,sitting
9616,sitting
9618,sitting
9619,sitting
9621,sitting
9623,sitting
9625,sitting
9626,sitting
9628,sitting
9629,sitting
9631,sitting
9635,sitting
9637,sitting
9641,sitting
9645,sitting
9647,sitting
9655,sitting
9656,sitting
9658,sitting
9659,sitting
9662,sitting
9663,sitting
9669,sitting
9672,sitting
9678,sitting
9679,sitting
9682,sitting
9684,sitting
9687,sitting
9688,sitting
9690,sitting
9691,sitting
9692,sitting
9694,sitting
9702,sitting
9703,sitting
9706,sitting
9708,sitting
9709,sitting
9710,sitting
9712,sitting
9715,sitting
9716,sitting
9721,sitting
9724,sitting
9725,sitting
9730,sitting
9732,sitting
9735,sitting
9738,sitting
9741,sitting
9750,sitting
9753,sitting
9757,sitting
9758,sitting
9761,sitting
9763,sitting
9764,sitting
9765,sitting
9768,sitting
9769,sitting
9776,sitting
9779,sitting
9785,sitting
9789,sitting
9792,sitting
9795,sitting
9800,sitting
9803,sitting
9810,sitting
9811,sitting
9814,sitting
9824,sitting
9828,sitting
9829,sitting
9834,sitting
9836,sitting
9840,sitting
9841,sitting
9842,sitting
9851,sitting
9854,sitting
9856,sitting
9857,sitting
9859,sitting
9860,sitting
9862,sitting
9863,sitting
9864,sitting
9866,sitting
9868,sitting
9870,sitting
9871,sitting
9872,sitting
9874,sitting
9877,sitting
9878,sitting
9879,sitting
9881,sitting
9884,sitting
9888,sitting
9891,sitting
9892,sitting
9893,sitting
9895,sitting
9899,sitting
9902,sitting
9914,sitting
9916,sitting
9919,sitting
9921,sitting
9925,sitting
9927,sitting
9935,sitting
9938,sitting
9940,sitting
9943,sitting
9947,sitting
9948,sitting
9955,sitting
9956,sitting
9958,sitting
9959,sitting
9960,sitting
9962,sitting
9966,sitting
9969,sitting
9973,sitting
9978,sitting
9979,sitting
9980,sitting
9982,sitting
9984,sitting
9986,sitting
9988,sitting
9989,sitting
9997,sitting
10005,sitting
10006,sitting
10011,sitting
10012,sitting
10015,sitting
10017,sitting
10019,sitting
10020,sitting
10021,sitting
10026,sitting
10027,sitting
10028,sitting
10029,sitting
10033,sitting
10034,sitting
10036,sitting
10043,sitting
10049,sitting
10052,sitting
10053,sitting
10054,sitting
10055,sitting
10056,sitting
10060,sitting
10064,sitting
10066,sitting
10071,sitting
10072,sitting
10074,sitting
10076,sitting
10081,sitting
10082,sitting
10084,sitting
10091,sitting
10098,sitting
10103,sitting
10104,sitting
10107,sitting
10108,sitting
10109,sitting
10117,sitting
10121,sitting
10122,sitting
10123,sitting
10128,sitting
10129,sitting
10131,sitting
10132,sitting
10136,sitting
10139,sitting
10144,sitting
10146,sitting
10147,sitting
10149,sitting
10154,sitting
10155,sitting
10157,sitting
10169,sitting
10171,sitting
10172,sitting
10174,sitting
10175,sitting
10180,sitting
10181,sitting
10185,sitting
10186,sitting
10187,sitting
10189,sitting
10191,sitting
10192,sitting
10194,sitting
10199,sitting
10203,sitting
10204,sitting
10206,sitting
10208,sitting
10213,sitting
10214,sitting
10216,sitting
10217,sitting
10218,sitting
10219,sitting
10220,sitting
10222,sitting
10223,sitting
10224,sitting
10237,sitting
10238,sitting
10239,sitting
10240,sitting
10243,sitting
10245,sitting
10262,sitting
10265,sitting
10266,sitting
10267,sitting
10271,sitting
10275,sitting
10276,sitting
10277,sitting
10280,sitting
10282,sitting
10284,sitting
10287,sitting
10293,sitting
10306,sitting
